# x	y	u	v	flags	mask
6.4648e+04	3.6056e+04	1.6620e+02	1.9949e+01	0.0000e+00	0.0000e+00
6.5634e+04	3.6056e+04	3.7999e+00	5.3316e+01	0.0000e+00	0.0000e+00
6.6620e+04	3.6056e+04	2.2834e+02	2.8679e+01	0.0000e+00	0.0000e+00
6.7606e+04	3.6056e+04	7.2280e+02	2.4910e+02	0.0000e+00	0.0000e+00
6.8592e+04	3.6056e+04	0.0000e+00	1.1097e+02	0.0000e+00	0.0000e+00
6.9577e+04	3.6056e+04	-4.5095e+01	5.8323e+01	0.0000e+00	0.0000e+00
7.0563e+04	3.6056e+04	-5.3712e+01	-1.5749e+02	0.0000e+00	0.0000e+00
7.1549e+04	3.6056e+04	8.5189e+01	1.3663e+01	0.0000e+00	0.0000e+00
7.2535e+04	3.6056e+04	-1.1090e+02	2.0686e+02	0.0000e+00	0.0000e+00
7.3521e+04	3.6056e+04	2.7439e+01	2.3999e+02	0.0000e+00	0.0000e+00
7.4507e+04	3.6056e+04	-3.5668e+02	8.8907e+01	0.0000e+00	0.0000e+00
7.5493e+04	3.6056e+04	-1.2815e+02	-3.7400e+00	0.0000e+00	0.0000e+00
7.6479e+04	3.6056e+04	3.6203e+01	-1.3817e+01	0.0000e+00	0.0000e+00
7.7465e+04	3.6056e+04	-4.5251e+02	-2.1447e+01	0.0000e+00	0.0000e+00
7.8451e+04	3.6056e+04	-1.7411e+00	4.9951e+01	0.0000e+00	0.0000e+00
7.9437e+04	3.6056e+04	-5.6998e+02	8.9780e+01	0.0000e+00	0.0000e+00
8.0423e+04	3.6056e+04	6.2187e+00	1.3062e+02	0.0000e+00	0.0000e+00
8.1408e+04	3.6056e+04	-8.4682e+01	-1.6540e+01	0.0000e+00	0.0000e+00
8.2394e+04	3.6056e+04	-1.0747e+01	-6.1888e+01	0.0000e+00	0.0000e+00
8.3380e+04	3.6056e+04	5.4526e+01	-5.7888e+01	0.0000e+00	0.0000e+00
8.4366e+04	3.6056e+04	1.1436e+01	-8.4426e+01	0.0000e+00	0.0000e+00
8.5352e+04	3.6056e+04	4.6475e+00	-2.5786e+01	0.0000e+00	0.0000e+00
8.6338e+04	3.6056e+04	-1.0468e+01	-1.1044e+01	0.0000e+00	0.0000e+00
8.7324e+04	3.6056e+04	2.6033e+01	4.8760e+02	0.0000e+00	0.0000e+00
8.8310e+04	3.6056e+04	8.2421e+00	4.7775e+02	0.0000e+00	0.0000e+00
8.9296e+04	3.6056e+04	-2.0559e+00	5.3706e+00	0.0000e+00	0.0000e+00
9.0282e+04	3.6056e+04	4.8754e+02	-2.2667e+01	0.0000e+00	0.0000e+00
9.1268e+04	3.6056e+04	4.4339e+02	1.9000e+02	0.0000e+00	0.0000e+00
9.2254e+04	3.6056e+04	1.6305e+02	2.4197e+02	0.0000e+00	0.0000e+00
9.3239e+04	3.6056e+04	6.9228e+01	1.7051e+02	0.0000e+00	0.0000e+00
9.4225e+04	3.6056e+04	1.1836e+02	-6.9858e+01	0.0000e+00	0.0000e+00
9.5211e+04	3.6056e+04	-4.7646e+02	-1.5996e+02	0.0000e+00	0.0000e+00
9.6197e+04	3.6056e+04	3.5252e+02	-2.7195e+02	0.0000e+00	0.0000e+00
9.7183e+04	3.6056e+04	7.6164e+02	-2.9066e+02	0.0000e+00	0.0000e+00
9.8169e+04	3.6056e+04	2.1432e+02	-1.4201e+02	0.0000e+00	0.0000e+00
9.9155e+04	3.6056e+04	7.8538e+01	-5.4446e+01	0.0000e+00	0.0000e+00
1.0014e+05	3.6056e+04	-1.1497e+02	-4.2033e+01	0.0000e+00	0.0000e+00
1.0113e+05	3.6056e+04	-4.5191e+01	-3.6667e+01	0.0000e+00	0.0000e+00
1.0211e+05	3.6056e+04	-9.7632e+01	-9.5059e+01	1.0000e+00	0.0000e+00
1.0310e+05	3.6056e+04	-3.0473e+02	-1.4773e+02	0.0000e+00	0.0000e+00
1.0408e+05	3.6056e+04	-2.5563e+02	-1.5205e+01	0.0000e+00	0.0000e+00
1.0507e+05	3.6056e+04	-3.7641e+01	2.6622e+01	0.0000e+00	0.0000e+00
1.0606e+05	3.6056e+04	-9.1198e+01	1.9795e+01	0.0000e+00	0.0000e+00
1.0704e+05	3.6056e+04	5.1685e+01	7.0817e+01	0.0000e+00	0.0000e+00
1.0803e+05	3.6056e+04	4.9461e+01	-4.4982e+01	0.0000e+00	0.0000e+00
1.0901e+05	3.6056e+04	-1.2758e+00	2.7591e+01	0.0000e+00	0.0000e+00
1.1000e+05	3.6056e+04	3.9817e+01	-7.5302e+00	0.0000e+00	0.0000e+00
1.1099e+05	3.6056e+04	-4.3497e+01	7.6211e+01	0.0000e+00	0.0000e+00
1.1197e+05	3.6056e+04	1.6496e+01	1.1069e+02	0.0000e+00	0.0000e+00
1.1296e+05	3.6056e+04	-1.1045e+02	9.0235e+01	0.0000e+00	0.0000e+00
1.1394e+05	3.6056e+04	-3.5951e+02	-3.1203e+01	0.0000e+00	0.0000e+00
1.1493e+05	3.6056e+04	6.4105e+02	-3.2279e+01	0.0000e+00	0.0000e+00
1.1592e+05	3.6056e+04	5.4069e+01	1.6553e+02	0.0000e+00	0.0000e+00
1.1690e+05	3.6056e+04	2.7803e+02	1.0916e+02	0.0000e+00	0.0000e+00
1.1789e+05	3.6056e+04	1.6378e+02	-1.0860e+00	0.0000e+00	0.0000e+00
1.1887e+05	3.6056e+04	1.0313e+02	6.3947e+01	0.0000e+00	0.0000e+00
1.1986e+05	3.6056e+04	-1.7851e+02	1.1985e+02	0.0000e+00	0.0000e+00
1.2085e+05	3.6056e+04	-1.3965e+02	1.9741e+01	0.0000e+00	0.0000e+00
1.2183e+05	3.6056e+04	-2.2434e+01	2.6471e+01	0.0000e+00	0.0000e+00
1.2282e+05	3.6056e+04	1.0029e+02	2.1063e+02	0.0000e+00	0.0000e+00
1.2380e+05	3.6056e+04	7.5063e+01	9.5058e+01	0.0000e+00	0.0000e+00
1.2479e+05	3.6056e+04	-2.0750e+02	-2.8819e+01	0.0000e+00	0.0000e+00
1.2577e+05	3.6056e+04	1.9888e+01	-1.8760e+01	0.0000e+00	0.0000e+00
1.2676e+05	3.6056e+04	5.0215e+00	-1.5251e+01	0.0000e+00	0.0000e+00
1.2775e+05	3.6056e+04	-1.8206e+02	-0.0000e+00	0.0000e+00	0.0000e+00
1.2873e+05	3.6056e+04	1.6283e+01	2.2238e+01	0.0000e+00	0.0000e+00
1.2972e+05	3.6056e+04	-1.3719e+02	3.7112e+01	0.0000e+00	0.0000e+00
1.3070e+05	3.6056e+04	-1.5731e+01	3.0654e+01	0.0000e+00	0.0000e+00
1.3169e+05	3.6056e+04	3.5416e+00	7.7052e+01	0.0000e+00	0.0000e+00
1.3268e+05	3.6056e+04	4.7595e+01	1.1830e+02	0.0000e+00	0.0000e+00
1.3366e+05	3.6056e+04	-1.1300e+02	8.8074e+01	0.0000e+00	0.0000e+00
1.5493e+03	3.5070e+04	1.3670e+01	-0.0000e+00	0.0000e+00	0.0000e+00
2.5352e+03	3.5070e+04	-1.0923e+01	-5.9303e+01	0.0000e+00	0.0000e+00
3.5211e+03	3.5070e+04	1.0973e+02	-1.0028e+02	0.0000e+00	0.0000e+00
4.5070e+03	3.5070e+04	8.9575e+00	-7.6115e+01	0.0000e+00	0.0000e+00
5.4930e+03	3.5070e+04	-1.8249e+01	6.9355e+00	0.0000e+00	0.0000e+00
6.4789e+03	3.5070e+04	4.3800e+01	-1.0953e+01	0.0000e+00	0.0000e+00
7.4648e+03	3.5070e+04	-1.3203e+02	-5.3717e+01	0.0000e+00	0.0000e+00
8.4507e+03	3.5070e+04	6.4253e+01	-7.9138e+01	0.0000e+00	0.0000e+00
9.4366e+03	3.5070e+04	3.0565e+01	-1.0537e+02	0.0000e+00	0.0000e+00
1.0423e+04	3.5070e+04	2.0062e+01	-7.4775e+01	0.0000e+00	0.0000e+00
1.1408e+04	3.5070e+04	0.0000e+00	-1.2770e+02	0.0000e+00	0.0000e+00
1.2394e+04	3.5070e+04	-6.7305e+01	-1.6702e+02	0.0000e+00	0.0000e+00
1.3380e+04	3.5070e+04	-2.8706e+02	-1.3107e+02	0.0000e+00	0.0000e+00
1.4366e+04	3.5070e+04	-2.5408e+02	-5.1036e+00	0.0000e+00	0.0000e+00
1.5352e+04	3.5070e+04	-1.7182e-01	-9.3547e+01	0.0000e+00	0.0000e+00
1.6338e+04	3.5070e+04	-1.5845e+00	-1.1927e+02	0.0000e+00	0.0000e+00
1.7324e+04	3.5070e+04	-3.2455e+02	-6.8877e-01	0.0000e+00	0.0000e+00
1.8310e+04	3.5070e+04	2.2511e+01	-8.5057e+00	0.0000e+00	0.0000e+00
1.9296e+04	3.5070e+04	-6.5767e+01	-2.5755e+01	0.0000e+00	0.0000e+00
2.0282e+04	3.5070e+04	-1.8174e+01	-1.3031e+02	0.0000e+00	0.0000e+00
2.1268e+04	3.5070e+04	0.0000e+00	-1.3796e+02	0.0000e+00	0.0000e+00
2.2254e+04	3.5070e+04	2.7454e+02	-1.3681e+02	0.0000e+00	0.0000e+00
2.3239e+04	3.5070e+04	6.4269e+01	-2.1064e+01	0.0000e+00	0.0000e+00
2.4225e+04	3.5070e+04	-1.0965e+02	-4.4240e+01	0.0000e+00	0.0000e+00
2.5211e+04	3.5070e+04	-5.1260e+01	1.3798e+01	0.0000e+00	0.0000e+00
2.6197e+04	3.5070e+04	5.5762e+01	1.8608e+02	0.0000e+00	0.0000e+00
2.7183e+04	3.5070e+04	1.7568e+01	1.5605e+02	0.0000e+00	0.0000e+00
2.8169e+04	3.5070e+04	8.4616e+01	1.0125e+01	0.0000e+00	0.0000e+00
2.9155e+04	3.5070e+04	2.1615e+01	2.3045e+01	0.0000e+00	0.0000e+00
3.0141e+04	3.5070e+04	-5.8613e+01	-6.4910e+00	0.0000e+00	0.0000e+00
3.1127e+04	3.5070e+04	-4.3579e+02	1.8339e+02	0.0000e+00	0.0000e+00
3.2113e+04	3.5070e+04	-1.3630e+02	7.0873e+01	0.0000e+00	0.0000e+00
3.3099e+04	3.5070e+04	-4.4978e+01	-5.1239e+01	0.0000e+00	0.0000e+00
3.4085e+04	3.5070e+04	-3.0238e+02	-5.4806e+01	0.0000e+00	0.0000e+00
3.5070e+04	3.5070e+04	2.8128e+02	2.0816e+01	0.0000e+00	0.0000e+00
3.6056e+04	3.5070e+04	1.0464e+01	2.8275e+01	0.0000e+00	0.0000e+00
3.7042e+04	3.5070e+04	-2.5029e+01	3.4781e+00	0.0000e+00	0.0000e+00
3.8028e+04	3.5070e+04	-6.0805e+00	-1.8175e+01	0.0000e+00	0.0000e+00
3.9014e+04	3.5070e+04	5.0166e+00	-5.5540e+01	0.0000e+00	0.0000e+00
4.0000e+04	3.5070e+04	-8.4238e+01	-7.1898e+01	0.0000e+00	0.0000e+00
4.0986e+04	3.5070e+04	5.8136e+02	1.5080e+02	0.0000e+00	0.0000e+00
4.1972e+04	3.5070e+04	6.4046e+02	-8.2373e+01	0.0000e+00	0.0000e+00
4.2958e+04	3.5070e+04	1.5016e+02	1.1072e+02	0.0000e+00	0.0000e+00
4.3944e+04	3.5070e+04	6.3683e+00	1.6741e+02	0.0000e+00	0.0000e+00
4.4930e+04	3.5070e+04	4.3706e+01	1.0006e+02	0.0000e+00	0.0000e+00
4.5915e+04	3.5070e+04	1.0822e+02	8.1578e+01	0.0000e+00	0.0000e+00
4.6901e+04	3.5070e+04	7.9161e+01	2.7734e+01	0.0000e+00	0.0000e+00
4.7887e+04	3.5070e+04	-5.7403e+01	1.2724e+02	0.0000e+00	0.0000e+00
4.8873e+04	3.5070e+04	-3.0120e+01	2.3567e+02	0.0000e+00	0.0000e+00
4.9859e+04	3.5070e+04	-2.5596e+02	3.2384e+01	0.0000e+00	0.0000e+00
5.0845e+04	3.5070e+04	-8.8335e+01	3.6912e+01	1.0000e+00	0.0000e+00
5.1831e+04	3.5070e+04	-4.8890e+02	8.3889e+01	0.0000e+00	0.0000e+00
5.2817e+04	3.5070e+04	1.0945e+02	-2.1488e+00	0.0000e+00	0.0000e+00
5.3803e+04	3.5070e+04	-1.4485e+02	1.7298e+02	0.0000e+00	0.0000e+00
5.4789e+04	3.5070e+04	-3.5648e+02	2.4713e+02	0.0000e+00	0.0000e+00
5.5775e+04	3.5070e+04	1.9884e+02	1.3703e+01	0.0000e+00	0.0000e+00
5.6761e+04	3.5070e+04	1.4074e+01	2.7067e+00	0.0000e+00	0.0000e+00
5.7746e+04	3.5070e+04	6.5206e+00	-6.1526e+00	0.0000e+00	0.0000e+00
5.8732e+04	3.5070e+04	7.7681e-01	-1.1916e+01	0.0000e+00	0.0000e+00
5.9718e+04	3.5070e+04	-3.0137e+02	9.0054e+01	0.0000e+00	0.0000e+00
6.0704e+04	3.5070e+04	3.2678e+01	1.1972e+02	0.0000e+00	0.0000e+00
6.1690e+04	3.5070e+04	1.9504e+00	4.1232e+01	0.0000e+00	0.0000e+00
6.2676e+04	3.5070e+04	-1.5279e+01	5.9439e+01	0.0000e+00	0.0000e+00
6.3662e+04	3.5070e+04	1.0819e+00	1.5904e+02	0.0000e+00	0.0000e+00
6.4648e+04	3.5070e+04	1.6419e+02	2.7084e+02	0.0000e+00	0.0000e+00
6.5634e+04	3.5070e+04	2.7137e+01	7.3783e+02	0.0000e+00	0.0000e+00
6.6620e+04	3.5070e+04	1.7567e+02	3.8168e+02	0.0000e+00	0.0000e+00
6.7606e+04	3.5070e+04	5.6201e+02	-3.6127e+01	0.0000e+00	0.0000e+00
6.8592e+04	3.5070e+04	1.2320e+02	-1.4123e+02	0.0000e+00	0.0000e+00
6.9577e+04	3.5070e+04	-2.2439e+00	-3.8271e+02	0.0000e+00	0.0000e+00
7.0563e+04	3.5070e+04	-2.7134e+02	-3.0871e+02	0.0000e+00	0.0000e+00
7.1549e+04	3.5070e+04	2.2126e+00	-2.2805e+01	0.0000e+00	0.0000e+00
7.2535e+04	3.5070e+04	-1.2212e+02	-9.6516e+01	0.0000e+00	0.0000e+00
7.3521e+04	3.5070e+04	-6.7022e+01	2.6629e+01	0.0000e+00	0.0000e+00
7.4507e+04	3.5070e+04	-4.3006e+02	1.6798e+02	0.0000e+00	0.0000e+00
7.5493e+04	3.5070e+04	-3.1645e-01	3.7167e+02	0.0000e+00	0.0000e+00
7.6479e+04	3.5070e+04	6.8334e+01	3.0727e+01	0.0000e+00	0.0000e+00
7.7465e+04	3.5070e+04	-2.0675e+01	3.6186e+02	0.0000e+00	0.0000e+00
7.8451e+04	3.5070e+04	-4.4802e-02	-2.7097e+02	0.0000e+00	0.0000e+00
7.9437e+04	3.5070e+04	-2.1008e+02	-5.8364e+02	0.0000e+00	0.0000e+00
8.0423e+04	3.5070e+04	-6.9733e+00	-1.1967e+01	0.0000e+00	0.0000e+00
8.1408e+04	3.5070e+04	-4.3005e+01	3.1151e+00	0.0000e+00	0.0000e+00
8.2394e+04	3.5070e+04	6.2138e+02	-3.2163e+01	0.0000e+00	0.0000e+00
8.3380e+04	3.5070e+04	1.9841e+01	-1.8221e+01	0.0000e+00	0.0000e+00
8.4366e+04	3.5070e+04	4.2680e+00	-4.2067e+00	0.0000e+00	0.0000e+00
8.5352e+04	3.5070e+04	-8.5695e+00	5.2869e+00	0.0000e+00	0.0000e+00
8.6338e+04	3.5070e+04	-3.1131e+00	-8.5068e+00	0.0000e+00	0.0000e+00
8.7324e+04	3.5070e+04	1.0662e+02	2.1352e+01	0.0000e+00	0.0000e+00
8.8310e+04	3.5070e+04	2.0833e+01	9.8380e+00	0.0000e+00	0.0000e+00
8.9296e+04	3.5070e+04	-2.9607e+00	-1.0231e+02	0.0000e+00	0.0000e+00
9.0282e+04	3.5070e+04	3.0706e+01	-5.0423e+02	0.0000e+00	0.0000e+00
9.1268e+04	3.5070e+04	-3.0766e+00	-2.8514e+02	0.0000e+00	0.0000e+00
9.2254e+04	3.5070e+04	2.9115e+02	-1.1575e+02	0.0000e+00	0.0000e+00
9.3239e+04	3.5070e+04	1.0600e+02	-5.5856e+01	0.0000e+00	0.0000e+00
9.4225e+04	3.5070e+04	-2.3710e+01	-9.1030e+01	0.0000e+00	0.0000e+00
9.5211e+04	3.5070e+04	-4.5998e+02	-2.1883e+01	0.0000e+00	0.0000e+00
9.6197e+04	3.5070e+04	2.5893e+02	8.8119e+00	0.0000e+00	0.0000e+00
9.7183e+04	3.5070e+04	5.8682e+02	-6.6250e+01	0.0000e+00	0.0000e+00
9.8169e+04	3.5070e+04	1.0122e+02	-1.5090e+01	0.0000e+00	0.0000e+00
9.9155e+04	3.5070e+04	-4.7247e-01	-2.3617e+00	0.0000e+00	0.0000e+00
1.0014e+05	3.5070e+04	-1.3999e+02	-1.8871e+00	0.0000e+00	0.0000e+00
1.0113e+05	3.5070e+04	-8.7079e+01	-3.9962e+01	0.0000e+00	0.0000e+00
1.0211e+05	3.5070e+04	-3.5411e+02	-1.6028e+02	0.0000e+00	0.0000e+00
1.0310e+05	3.5070e+04	-3.9469e+02	-3.4445e+01	0.0000e+00	0.0000e+00
1.0408e+05	3.5070e+04	-6.7946e+01	-5.8036e+01	0.0000e+00	0.0000e+00
1.0507e+05	3.5070e+04	-1.2248e+02	2.0550e+01	0.0000e+00	0.0000e+00
1.0606e+05	3.5070e+04	-1.6251e+02	6.4827e+01	0.0000e+00	0.0000e+00
1.0704e+05	3.5070e+04	6.0095e+01	7.1686e+01	0.0000e+00	0.0000e+00
1.0803e+05	3.5070e+04	3.0524e+01	2.6655e+00	0.0000e+00	0.0000e+00
1.0901e+05	3.5070e+04	9.3346e+01	-4.5370e+01	0.0000e+00	0.0000e+00
1.1000e+05	3.5070e+04	1.5710e+02	-5.6330e+00	0.0000e+00	0.0000e+00
1.1099e+05	3.5070e+04	-3.0031e+01	-4.1414e+01	0.0000e+00	0.0000e+00
1.1197e+05	3.5070e+04	-4.4058e+01	-2.7902e+01	0.0000e+00	0.0000e+00
1.1296e+05	3.5070e+04	3.4878e+01	4.6052e+01	0.0000e+00	0.0000e+00
1.1394e+05	3.5070e+04	-2.3153e+02	6.3570e+01	0.0000e+00	0.0000e+00
1.1493e+05	3.5070e+04	3.5175e+02	2.8966e+01	0.0000e+00	0.0000e+00
1.1592e+05	3.5070e+04	8.5772e+01	2.9112e+02	0.0000e+00	0.0000e+00
1.1690e+05	3.5070e+04	3.3984e+02	3.1120e+02	0.0000e+00	0.0000e+00
1.1789e+05	3.5070e+04	1.3051e+01	2.0397e+02	0.0000e+00	0.0000e+00
1.1887e+05	3.5070e+04	-5.1101e+00	2.0472e+02	0.0000e+00	0.0000e+00
1.1986e+05	3.5070e+04	7.6875e+01	-2.6707e+00	0.0000e+00	0.0000e+00
1.2085e+05	3.5070e+04	4.1286e+01	-1.2556e+02	0.0000e+00	0.0000e+00
1.2183e+05	3.5070e+04	-1.5042e+02	-1.7715e+02	0.0000e+00	0.0000e+00
1.2282e+05	3.5070e+04	-1.5857e+01	-5.0391e+01	0.0000e+00	0.0000e+00
1.2380e+05	3.5070e+04	2.3944e+02	-2.7461e+02	0.0000e+00	0.0000e+00
1.2479e+05	3.5070e+04	-9.5697e+01	-2.7885e+02	0.0000e+00	0.0000e+00
1.2577e+05	3.5070e+04	-1.8830e+02	-9.5973e+01	0.0000e+00	0.0000e+00
1.2676e+05	3.5070e+04	-3.9749e+01	6.4333e+01	0.0000e+00	0.0000e+00
1.2775e+05	3.5070e+04	-6.8165e+01	1.2803e+02	0.0000e+00	0.0000e+00
1.2873e+05	3.5070e+04	-3.3287e+01	8.6091e+01	0.0000e+00	0.0000e+00
1.2972e+05	3.5070e+04	-9.7366e+01	-1.7451e+01	0.0000e+00	0.0000e+00
1.3070e+05	3.5070e+04	-1.0177e+02	2.6086e+00	0.0000e+00	0.0000e+00
1.3169e+05	3.5070e+04	-1.7873e+01	7.3073e+01	0.0000e+00	0.0000e+00
1.3268e+05	3.5070e+04	6.3817e+01	6.2435e+01	0.0000e+00	0.0000e+00
1.3366e+05	3.5070e+04	-1.1048e+02	8.9637e+01	0.0000e+00	0.0000e+00
1.5493e+03	3.4085e+04	1.1548e+02	-3.0098e+01	0.0000e+00	0.0000e+00
2.5352e+03	3.4085e+04	3.1994e+01	-1.9073e+01	0.0000e+00	0.0000e+00
3.5211e+03	3.4085e+04	1.5344e+01	1.6486e+01	0.0000e+00	0.0000e+00
4.5070e+03	3.4085e+04	9.9931e+00	6.7206e+01	0.0000e+00	0.0000e+00
5.4930e+03	3.4085e+04	1.0692e+01	9.5479e+01	0.0000e+00	0.0000e+00
6.4789e+03	3.4085e+04	1.9814e+01	1.6215e+01	0.0000e+00	0.0000e+00
7.4648e+03	3.4085e+04	-1.3550e+02	3.2432e+01	0.0000e+00	0.0000e+00
8.4507e+03	3.4085e+04	1.1103e+02	6.1016e+01	0.0000e+00	0.0000e+00
9.4366e+03	3.4085e+04	6.8587e+00	6.1537e+01	0.0000e+00	0.0000e+00
1.0423e+04	3.4085e+04	-1.4659e+01	-5.4427e+01	0.0000e+00	0.0000e+00
1.1408e+04	3.4085e+04	-1.3208e+01	-9.0562e+01	0.0000e+00	0.0000e+00
1.2394e+04	3.4085e+04	-1.0280e+02	-1.5616e+02	0.0000e+00	0.0000e+00
1.3380e+04	3.4085e+04	-2.9496e+02	-4.3796e+00	0.0000e+00	0.0000e+00
1.4366e+04	3.4085e+04	-1.3589e+02	-2.9115e+02	0.0000e+00	0.0000e+00
1.5352e+04	3.4085e+04	-8.7162e-02	-7.9535e+01	0.0000e+00	0.0000e+00
1.6338e+04	3.4085e+04	-2.7948e-01	-8.5694e+01	0.0000e+00	0.0000e+00
1.7324e+04	3.4085e+04	-1.1350e+03	-2.1680e+01	0.0000e+00	0.0000e+00
1.8310e+04	3.4085e+04	1.9082e+01	-2.7335e+01	0.0000e+00	0.0000e+00
1.9296e+04	3.4085e+04	2.3212e+02	-8.4546e+01	0.0000e+00	0.0000e+00
2.0282e+04	3.4085e+04	1.1628e+02	-3.0100e+02	0.0000e+00	0.0000e+00
2.1268e+04	3.4085e+04	-1.0887e+01	-2.9362e+02	0.0000e+00	0.0000e+00
2.2254e+04	3.4085e+04	1.5761e+02	-3.5902e+01	0.0000e+00	0.0000e+00
2.3239e+04	3.4085e+04	2.1559e+02	6.0334e+01	0.0000e+00	0.0000e+00
2.4225e+04	3.4085e+04	5.4716e+01	-4.0306e+00	0.0000e+00	0.0000e+00
2.5211e+04	3.4085e+04	-6.3330e+01	-5.9794e+01	0.0000e+00	0.0000e+00
2.6197e+04	3.4085e+04	4.4875e+01	2.2250e+01	0.0000e+00	0.0000e+00
2.7183e+04	3.4085e+04	1.1921e+02	3.8752e+00	0.0000e+00	0.0000e+00
2.8169e+04	3.4085e+04	1.3323e+02	-2.5200e+01	0.0000e+00	0.0000e+00
2.9155e+04	3.4085e+04	1.5471e+01	4.8051e+01	0.0000e+00	0.0000e+00
3.0141e+04	3.4085e+04	3.0889e+00	1.2067e+02	0.0000e+00	0.0000e+00
3.1127e+04	3.4085e+04	-8.8267e+01	-5.7540e+00	0.0000e+00	0.0000e+00
3.2113e+04	3.4085e+04	-3.2963e+01	1.7512e+01	0.0000e+00	0.0000e+00
3.3099e+04	3.4085e+04	-9.4909e+01	-1.3159e+01	0.0000e+00	0.0000e+00
3.4085e+04	3.4085e+04	-2.8250e+01	-2.1715e+02	0.0000e+00	0.0000e+00
3.5070e+04	3.4085e+04	3.7281e+01	-1.2101e+02	0.0000e+00	0.0000e+00
3.6056e+04	3.4085e+04	3.5291e+01	-6.1397e+01	0.0000e+00	0.0000e+00
3.7042e+04	3.4085e+04	8.1645e+01	-3.2352e+00	0.0000e+00	0.0000e+00
3.8028e+04	3.4085e+04	-1.3804e+01	-1.1884e+02	0.0000e+00	0.0000e+00
3.9014e+04	3.4085e+04	-2.2743e+01	-2.6737e+02	0.0000e+00	0.0000e+00
4.0000e+04	3.4085e+04	-9.2342e+01	-3.9076e+02	0.0000e+00	0.0000e+00
4.0986e+04	3.4085e+04	4.1719e+01	-1.1535e+02	0.0000e+00	0.0000e+00
4.1972e+04	3.4085e+04	5.1248e+02	4.5569e+02	0.0000e+00	0.0000e+00
4.2958e+04	3.4085e+04	3.5927e+02	-8.0459e+01	0.0000e+00	0.0000e+00
4.3944e+04	3.4085e+04	9.5321e+01	6.9935e+01	0.0000e+00	0.0000e+00
4.4930e+04	3.4085e+04	7.3648e+01	7.0293e+01	0.0000e+00	0.0000e+00
4.5915e+04	3.4085e+04	1.5474e+01	2.4124e+02	0.0000e+00	0.0000e+00
4.6901e+04	3.4085e+04	2.5697e+02	4.1661e+02	0.0000e+00	0.0000e+00
4.7887e+04	3.4085e+04	8.0876e+01	7.2727e+01	0.0000e+00	0.0000e+00
4.8873e+04	3.4085e+04	-1.1422e+02	-6.1852e+01	0.0000e+00	0.0000e+00
4.9859e+04	3.4085e+04	-7.2285e+02	-9.4147e+00	0.0000e+00	0.0000e+00
5.0845e+04	3.4085e+04	-1.1808e+03	4.2218e+02	0.0000e+00	0.0000e+00
5.1831e+04	3.4085e+04	-3.1327e+01	-1.6980e+02	0.0000e+00	0.0000e+00
5.2817e+04	3.4085e+04	1.8390e+02	-3.0280e+02	0.0000e+00	0.0000e+00
5.3803e+04	3.4085e+04	-4.8855e+01	-4.7848e+02	0.0000e+00	0.0000e+00
5.4789e+04	3.4085e+04	-2.6046e+02	-4.0842e+02	0.0000e+00	0.0000e+00
5.5775e+04	3.4085e+04	1.8157e+02	-6.5060e+02	0.0000e+00	0.0000e+00
5.6761e+04	3.4085e+04	1.4017e+01	-3.9402e+02	0.0000e+00	0.0000e+00
5.7746e+04	3.4085e+04	2.5836e+02	-1.7095e+02	0.0000e+00	0.0000e+00
5.8732e+04	3.4085e+04	1.2809e-01	-3.0560e+02	0.0000e+00	0.0000e+00
5.9718e+04	3.4085e+04	-4.0634e+02	-4.6320e+02	0.0000e+00	0.0000e+00
6.0704e+04	3.4085e+04	2.7161e+02	3.2618e+00	0.0000e+00	0.0000e+00
6.1690e+04	3.4085e+04	7.5779e-01	1.5083e+01	0.0000e+00	0.0000e+00
6.2676e+04	3.4085e+04	-2.2222e+02	-1.8714e+02	0.0000e+00	0.0000e+00
6.3662e+04	3.4085e+04	-4.6324e+00	-4.8369e+02	0.0000e+00	0.0000e+00
6.4648e+04	3.4085e+04	-1.2020e+02	-4.8587e+00	0.0000e+00	0.0000e+00
6.5634e+04	3.4085e+04	3.0153e+01	-5.0174e+02	0.0000e+00	0.0000e+00
6.6620e+04	3.4085e+04	2.2490e+02	-1.5120e+02	0.0000e+00	0.0000e+00
6.7606e+04	3.4085e+04	2.9903e+02	1.1086e+02	0.0000e+00	0.0000e+00
6.8592e+04	3.4085e+04	2.0364e+02	1.9314e+02	0.0000e+00	0.0000e+00
6.9577e+04	3.4085e+04	5.9207e+01	6.9150e+01	0.0000e+00	0.0000e+00
7.0563e+04	3.4085e+04	-3.2856e+02	8.9432e+01	0.0000e+00	0.0000e+00
7.1549e+04	3.4085e+04	-1.3538e+02	1.9573e+02	0.0000e+00	0.0000e+00
7.2535e+04	3.4085e+04	-6.8121e+01	4.1727e+02	0.0000e+00	0.0000e+00
7.3521e+04	3.4085e+04	-2.1294e+02	2.2841e+02	0.0000e+00	0.0000e+00
7.4507e+04	3.4085e+04	-1.6751e+02	1.1221e+02	0.0000e+00	0.0000e+00
7.5493e+04	3.4085e+04	-4.6761e+02	2.4962e+01	0.0000e+00	0.0000e+00
7.6479e+04	3.4085e+04	2.5430e+01	-1.3161e+01	0.0000e+00	0.0000e+00
7.7465e+04	3.4085e+04	4.6910e+02	-1.1921e-01	0.0000e+00	0.0000e+00
7.8451e+04	3.4085e+04	-6.2209e-01	-4.0609e+00	0.0000e+00	0.0000e+00
